ts,symbol,bid,ask
2016-12-18T22:00:00Z,USDCHF,1.02578,1.02735
2016-12-18T22:00:00Z,USDJPY,117.952,117.968
2016-12-19T22:00:00Z,AUDCAD,0.9712,0.9717
2016-12-19T22:00:00Z,AUDCHF,0.74377,0.74578
2016-12-19T22:00:00Z,AUDJPY,84.823,84.862
2016-12-19T22:00:00Z,AUDNZD,1.04528,1.04594
2016-12-19T22:00:00Z,CADCHF,0.76584,0.76749
2016-12-19T22:00:00Z,EURAUD,1.43536,1.43618
2016-12-19T22:00:00Z,EURCHF,1.06841,1.06877
2016-12-19T22:00:00Z,EURGBP,0.83868,0.83967
2016-12-19T22:00:00Z,EURJPY,121.781,121.817
2016-12-19T22:00:00Z,EURUSD,1.04021,1.04039
2016-12-19T22:00:00Z,GBPCHF,1.27228,1.27596
2016-12-19T22:00:00Z,GBPJPY,145.083,145.189
2016-12-19T22:00:00Z,GBPNZD,1.788,1.7897
2016-12-19T22:00:00Z,GBPUSD,1.23911,1.23963
2016-12-19T22:00:00Z,NZDCAD,0.9288,0.92915
2016-12-19T22:00:00Z,NZDCHF,0.71126,0.71317
2016-12-19T22:00:00Z,NZDJPY,81.121,81.149
2016-12-19T22:00:00Z,NZDUSD,0.69283,0.69296
2016-12-19T22:00:00Z,USDCAD,1.34066,1.34068
2016-12-19T22:00:00Z,USDCHF,1.02699,1.02754
2016-12-19T22:00:00Z,USDJPY,117.084,117.098
2016-12-20T22:00:00Z,AUDCAD,0.97045,0.9707
2016-12-20T22:00:00Z,AUDCHF,0.74611,0.74764
2016-12-20T22:00:00Z,AUDJPY,85.548,85.578
2016-12-20T22:00:00Z,AUDNZD,1.04957,1.04983
2016-12-20T22:00:00Z,CADCHF,0.76864,0.77072
2016-12-20T22:00:00Z,EURAUD,1.43068,1.43128
2016-12-20T22:00:00Z,EURCHF,1.06854,1.0696
2016-12-20T22:00:00Z,EURGBP,0.83931,0.84045
2016-12-20T22:00:00Z,EURJPY,122.401,122.464
2016-12-20T22:00:00Z,EURUSD,1.03859,1.03909
2016-12-20T22:00:00Z,GBPCHF,1.27069,1.27441
2016-12-20T22:00:00Z,GBPJPY,145.699,145.803
2016-12-20T22:00:00Z,GBPNZD,1.7876,1.7888
2016-12-20T22:00:00Z,GBPUSD,1.23663,1.23683
2016-12-20T22:00:00Z,NZDCAD,0.9244,0.9247
2016-12-20T22:00:00Z,NZDCHF,0.71057,0.71231
2016-12-20T22:00:00Z,NZDJPY,81.467,81.506
2016-12-20T22:00:00Z,NZDUSD,0.69156,0.6917
2016-12-20T22:00:00Z,USDCAD,1.33678,1.33686
2016-12-20T22:00:00Z,USDCHF,1.02857,1.02949
2016-12-20T22:00:00Z,USDJPY,117.834,117.876
2016-12-21T22:00:00Z,AUDCAD,0.97055,0.97095
2016-12-21T22:00:00Z,AUDCHF,0.74304,0.74339
2016-12-21T22:00:00Z,AUDJPY,85.057,85.102
2016-12-21T22:00:00Z,AUDNZD,1.04866,1.04921
2016-12-21T22:00:00Z,CADCHF,0.7655,0.7657
2016-12-21T22:00:00Z,EURAUD,1.43987,1.4406
2016-12-21T22:00:00Z,EURCHF,1.07012,1.07056
2016-12-21T22:00:00Z,EURGBP,0.8437,0.84406
2016-12-21T22:00:00Z,EURJPY,122.532,122.574
2016-12-21T22:00:00Z,EURUSD,1.04233,1.0425
2016-12-21T22:00:00Z,GBPCHF,1.26821,1.26887
2016-12-21T22:00:00Z,GBPJPY,145.211,145.283
2016-12-21T22:00:00Z,GBPNZD,1.79,1.7917
2016-12-21T22:00:00Z,GBPUSD,1.23519,1.23538
2016-12-21T22:00:00Z,NZDCAD,0.9252,0.9255
2016-12-21T22:00:00Z,NZDCHF,0.7082,0.7084
2016-12-21T22:00:00Z,NZDJPY,81.1,81.132
2016-12-21T22:00:00Z,NZDUSD,0.68991,0.69002
2016-12-21T22:00:00Z,USDCAD,1.3412,1.34129
2016-12-21T22:00:00Z,USDCHF,1.02672,1.02693
2016-12-21T22:00:00Z,USDJPY,117.55,117.562
2016-12-22T22:00:00Z,AUDCAD,0.97285,0.9732
2016-12-22T22:00:00Z,AUDCHF,0.73993,0.74021
2016-12-22T22:00:00Z,AUDJPY,84.807,84.851
2016-12-22T22:00:00Z,AUDNZD,1.04531,1.04572
2016-12-22T22:00:00Z,CADCHF,0.76045,0.7608
2016-12-22T22:00:00Z,EURAUD,1.44575,1.44645
2016-12-22T22:00:00Z,EURCHF,1.06996,1.07042
2016-12-22T22:00:00Z,EURGBP,0.84953,0.84997
2016-12-22T22:00:00Z,EURJPY,122.635,122.705
2016-12-22T22:00:00Z,EURUSD,1.04349,1.04383
2016-12-22T22:00:00Z,GBPCHF,1.25903,1.26038
2016-12-22T22:00:00Z,GBPJPY,144.315,144.412
2016-12-22T22:00:00Z,GBPNZD,1.7788,1.78039
2016-12-22T22:00:00Z,GBPUSD,1.22816,1.22839
2016-12-22T22:00:00Z,NZDCAD,0.93045,0.9308
2016-12-22T22:00:00Z,NZDCHF,0.70765,0.70795
2016-12-22T22:00:00Z,NZDJPY,81.11,81.149
2016-12-22T22:00:00Z,NZDUSD,0.69026,0.69035
2016-12-22T22:00:00Z,USDCAD,1.34805,1.34842
2016-12-22T22:00:00Z,USDCHF,1.02537,1.02557
2016-12-22T22:00:00Z,USDJPY,117.512,117.565
2016-12-26T22:00:00Z,AUDCAD,0.97072,0.97218
2016-12-26T22:00:00Z,AUDCHF,0.73598,0.73733
2016-12-26T22:00:00Z,AUDJPY,84.097,84.193
2016-12-26T22:00:00Z,AUDNZD,1.04223,1.04495
2016-12-26T22:00:00Z,CADCHF,0.75776,0.75895
2016-12-26T22:00:00Z,EURAUD,1.45573,1.45825
2016-12-26T22:00:00Z,EURCHF,1.07271,1.07411
2016-12-26T22:00:00Z,EURGBP,0.85069,0.85207
2016-12-26T22:00:00Z,EURJPY,122.56,122.732
2016-12-26T22:00:00Z,EURUSD,1.04489,1.04601
2016-12-26T22:00:00Z,GBPCHF,1.26045,1.26238
2016-12-26T22:00:00Z,GBPJPY,143.973,144.292
2016-12-26T22:00:00Z,GBPNZD,1.78471,1.78927
2016-12-26T22:00:00Z,GBPUSD,1.22779,1.22913
2016-12-26T22:00:00Z,NZDCAD,0.92978,0.93197
2016-12-26T22:00:00Z,NZDCHF,0.70494,0.70684
2016-12-26T22:00:00Z,NZDJPY,80.637,80.711
2016-12-26T22:00:00Z,NZDUSD,0.68783,0.68889
2016-12-26T22:00:00Z,USDCAD,1.35321,1.35453
2016-12-26T22:00:00Z,USDCHF,1.02609,1.02769
2016-12-26T22:00:00Z,USDJPY,117.242,117.322
2016-12-27T22:00:00Z,AUDCAD,0.97485,0.97565
2016-12-27T22:00:00Z,AUDCHF,0.73812,0.73898
2016-12-27T22:00:00Z,AUDJPY,84.309,84.414
2016-12-27T22:00:00Z,AUDNZD,1.04192,1.04318
2016-12-27T22:00:00Z,CADCHF,0.75705,0.7576
2016-12-27T22:00:00Z,EURAUD,1.45477,1.45673
2016-12-27T22:00:00Z,EURCHF,1.07436,1.07611
2016-12-27T22:00:00Z,EURGBP,0.85152,0.85302
2016-12-27T22:00:00Z,EURJPY,122.787,122.83
2016-12-27T22:00:00Z,EURUSD,1.04571,1.04593
2016-12-27T22:00:00Z,GBPCHF,1.26042,1.26208
2016-12-27T22:00:00Z,GBPJPY,143.987,144.156
2016-12-27T22:00:00Z,GBPNZD,1.7794,1.7816
2016-12-27T22:00:00Z,GBPUSD,1.22656,1.22719
2016-12-27T22:00:00Z,NZDCAD,0.93495,0.9357
2016-12-27T22:00:00Z,NZDCHF,0.70795,0.7087
2016-12-27T22:00:00Z,NZDJPY,80.861,80.949
2016-12-27T22:00:00Z,NZDUSD,0.689,0.68913
2016-12-27T22:00:00Z,USDCAD,1.35732,1.35761
2016-12-27T22:00:00Z,USDCHF,1.02756,1.02839
2016-12-27T22:00:00Z,USDJPY,117.41,117.446
2016-12-28T22:00:00Z,AUDCAD,0.9729,0.9735
2016-12-28T22:00:00Z,AUDCHF,0.73774,0.73852
2016-12-28T22:00:00Z,AUDJPY,84.108,84.194
2016-12-28T22:00:00Z,AUDNZD,1.03608,1.03744
2016-12-28T22:00:00Z,CADCHF,0.7582,0.75865
2016-12-28T22:00:00Z,EURAUD,1.45001,1.45176
2016-12-28T22:00:00Z,EURCHF,1.07021,1.07185
2016-12-28T22:00:00Z,EURGBP,0.85116,0.85227
2016-12-28T22:00:00Z,EURJPY,122.062,122.149
2016-12-28T22:00:00Z,EURUSD,1.04088,1.04182
2016-12-28T22:00:00Z,GBPCHF,1.25648,1.25783
2016-12-28T22:00:00Z,GBPJPY,143.323,143.386
2016-12-28T22:00:00Z,GBPNZD,1.7663,1.7686
2016-12-28T22:00:00Z,GBPUSD,1.22239,1.2226
2016-12-28T22:00:00Z,NZDCAD,0.93795,0.9388
2016-12-28T22:00:00Z,NZDCHF,0.7106,0.7116
2016-12-28T22:00:00Z,NZDJPY,81.03,81.126
2016-12-28T22:00:00Z,NZDUSD,0.69196,0.69208
2016-12-28T22:00:00Z,USDCAD,1.35592,1.35603
2016-12-28T22:00:00Z,USDCHF,1.028,1.02884
2016-12-28T22:00:00Z,USDJPY,117.247,117.261
2016-12-29T22:00:00Z,AUDCAD,0.9741,0.9751
2016-12-29T22:00:00Z,AUDCHF,0.73811,0.73925
2016-12-29T22:00:00Z,AUDJPY,84.062,84.185
2016-12-29T22:00:00Z,AUDNZD,1.03542,1.03703
2016-12-29T22:00:00Z,CADCHF,0.7577,0.7582
2016-12-29T22:00:00Z,EURAUD,1.45189,1.45443
2016-12-29T22:00:00Z,EURCHF,1.07222,1.07377
2016-12-29T22:00:00Z,EURGBP,0.85483,0.85571
2016-12-29T22:00:00Z,EURJPY,122.229,122.294
2016-12-29T22:00:00Z,EURUSD,1.04883,1.04916
2016-12-29T22:00:00Z,GBPCHF,1.25367,1.25579
2016-12-29T22:00:00Z,GBPJPY,142.826,143.008
2016-12-29T22:00:00Z,GBPNZD,1.7588,1.7622
2016-12-29T22:00:00Z,GBPUSD,1.22582,1.22677
2016-12-29T22:00:00Z,NZDCAD,0.94005,0.9408
2016-12-29T22:00:00Z,NZDCHF,0.71215,0.71315
2016-12-29T22:00:00Z,NZDJPY,81.137,81.21
2016-12-29T22:00:00Z,NZDUSD,0.69657,0.69683
2016-12-29T22:00:00Z,USDCAD,1.35017,1.35033
2016-12-29T22:00:00Z,USDCHF,1.02284,1.0235
2016-12-29T22:00:00Z,USDJPY,116.532,116.558
2017-01-02T22:00:00Z,AUDCAD,0.96739,0.96968
2017-01-02T22:00:00Z,AUDCHF,0.73294,0.7349
2017-01-02T22:00:00Z,AUDJPY,84.249,84.336
2017-01-02T22:00:00Z,AUDNZD,1.0385,1.0412
2017-01-02T22:00:00Z,CADCHF,0.75671,0.75882
2017-01-02T22:00:00Z,EURAUD,1.45925,1.46164
2017-01-02T22:00:00Z,EURCHF,1.07121,1.07246
2017-01-02T22:00:00Z,EURGBP,0.85268,0.85446
2017-01-02T22:00:00Z,EURJPY,123.172,123.343
2017-01-02T22:00:00Z,EURUSD,1.05174,1.05295
2017-01-02T22:00:00Z,GBPCHF,1.25615,1.25929
2017-01-02T22:00:00Z,GBPJPY,144.285,144.6
2017-01-02T22:00:00Z,GBPNZD,1.77978,1.78433
2017-01-02T22:00:00Z,GBPUSD,1.23299,1.23471
2017-01-02T22:00:00Z,NZDCAD,0.93015,0.93278
2017-01-02T22:00:00Z,NZDCHF,0.70463,0.70687
2017-01-02T22:00:00Z,NZDJPY,80.985,81.177
2017-01-02T22:00:00Z,NZDUSD,0.69195,0.69351
2017-01-02T22:00:00Z,USDCAD,1.34348,1.3441
2017-01-02T22:00:00Z,USDCHF,1.01759,1.01938
2017-01-02T22:00:00Z,USDJPY,116.978,117.076
2017-01-03T22:00:00Z,AUDCAD,0.96876,0.96977
2017-01-03T22:00:00Z,AUDCHF,0.74122,0.74215
2017-01-03T22:00:00Z,AUDJPY,84.96,85.05
2017-01-03T22:00:00Z,AUDNZD,1.04299,1.04399
2017-01-03T22:00:00Z,CADCHF,0.76505,0.76535
2017-01-03T22:00:00Z,EURAUD,1.44081,1.44208
2017-01-03T22:00:00Z,EURCHF,1.06891,1.06924
2017-01-03T22:00:00Z,EURGBP,0.85012,0.85035
2017-01-03T22:00:00Z,EURJPY,122.511,122.547
2017-01-03T22:00:00Z,EURUSD,1.04048,1.04065
2017-01-03T22:00:00Z,GBPCHF,1.25651,1.25801
2017-01-03T22:00:00Z,GBPJPY,144.069,144.155
2017-01-03T22:00:00Z,GBPNZD,1.76844,1.7699
2017-01-03T22:00:00Z,GBPUSD,1.22366,1.22396
2017-01-03T22:00:00Z,NZDCAD,0.9286,0.92895
2017-01-03T22:00:00Z,NZDCHF,0.71055,0.71085
2017-01-03T22:00:00Z,NZDJPY,81.429,81.467
2017-01-03T22:00:00Z,NZDUSD,0.69165,0.69177
2017-01-03T22:00:00Z,USDCAD,1.34262,1.34284
2017-01-03T22:00:00Z,USDCHF,1.02727,1.02751
2017-01-03T22:00:00Z,USDJPY,117.736,117.77
2017-01-04T22:00:00Z,AUDCAD,0.9686,0.9689
2017-01-04T22:00:00Z,AUDCHF,0.74276,0.74487
2017-01-04T22:00:00Z,AUDJPY,85.359,85.428
2017-01-04T22:00:00Z,AUDNZD,1.04495,1.04561
2017-01-04T22:00:00Z,CADCHF,0.76682,0.7695
2017-01-04T22:00:00Z,EURAUD,1.43922,1.44071
2017-01-04T22:00:00Z,EURCHF,1.07028,1.07121
2017-01-04T22:00:00Z,EURGBP,0.85095,0.85117
2017-01-04T22:00:00Z,EURJPY,122.944,123.051
2017-01-04T22:00:00Z,EURUSD,1.04864,1.04922
2017-01-04T22:00:00Z,GBPCHF,1.25659,1.25938
2017-01-04T22:00:00Z,GBPJPY,144.427,144.591
2017-01-04T22:00:00Z,GBPNZD,1.7678,1.7699
2017-01-04T22:00:00Z,GBPUSD,1.23269,1.23274
2017-01-04T22:00:00Z,NZDCAD,0.9264,0.92685
2017-01-04T22:00:00Z,NZDCHF,0.70955,0.71265
2017-01-04T22:00:00Z,NZDJPY,81.632,81.705
2017-01-04T22:00:00Z,NZDUSD,0.69659,0.69679
2017-01-04T22:00:00Z,USDCAD,1.33005,1.33005
2017-01-04T22:00:00Z,USDCHF,1.02057,1.02113
2017-01-04T22:00:00Z,USDJPY,117.22,117.272
2017-01-05T22:00:00Z,AUDCAD,0.9698,0.971
2017-01-05T22:00:00Z,AUDCHF,0.74055,0.74151
2017-01-05T22:00:00Z,AUDJPY,84.583,84.71
2017-01-05T22:00:00Z,AUDNZD,1.04363,1.04507
2017-01-05T22:00:00Z,CADCHF,0.76345,0.7637
2017-01-05T22:00:00Z,EURAUD,1.44441,1.4465
2017-01-05T22:00:00Z,EURCHF,1.07074,1.07136
2017-01-05T22:00:00Z,EURGBP,0.8536,0.85463
2017-01-05T22:00:00Z,EURJPY,122.333,122.388
2017-01-05T22:00:00Z,EURUSD,1.0605,1.06085
2017-01-05T22:00:00Z,GBPCHF,1.25322,1.25497
2017-01-05T22:00:00Z,GBPJPY,143.159,143.383
2017-01-05T22:00:00Z,GBPNZD,1.7661,1.76966
2017-01-05T22:00:00Z,GBPUSD,1.24122,1.24273
2017-01-05T22:00:00Z,NZDCAD,0.92905,0.9293
2017-01-05T22:00:00Z,NZDCHF,0.7093,0.7097
2017-01-05T22:00:00Z,NZDJPY,81.02,81.066
2017-01-05T22:00:00Z,NZDUSD,0.70258,0.70265
2017-01-05T22:00:00Z,USDCAD,1.32257,1.3225
2017-01-05T22:00:00Z,USDCHF,1.00984,1.00994
2017-01-05T22:00:00Z,USDJPY,115.352,115.374
2017-01-07T22:00:00Z,AUDCAD,0.96538,0.96741
2017-01-07T22:00:00Z,AUDCHF,0.74187,0.74397
2017-01-07T22:00:00Z,AUDJPY,85.261,85.387
2017-01-07T22:00:00Z,AUDNZD,1.0477,1.04987
2017-01-07T22:00:00Z,CADCHF,0.76836,0.76948
2017-01-07T22:00:00Z,EURAUD,1.44242,1.44434
2017-01-07T22:00:00Z,EURCHF,1.07145,1.07271
2017-01-07T22:00:00Z,EURGBP,0.85688,0.85807
2017-01-07T22:00:00Z,EURJPY,123.122,123.279
2017-01-07T22:00:00Z,EURUSD,1.05319,1.05372
2017-01-07T22:00:00Z,GBPCHF,1.24932,1.25187
2017-01-07T22:00:00Z,GBPJPY,143.554,143.85
2017-01-07T22:00:00Z,GBPNZD,1.76348,1.76748
2017-01-07T22:00:00Z,GBPUSD,1.22799,1.22911
2017-01-07T22:00:00Z,NZDCAD,0.92026,0.92196
2017-01-07T22:00:00Z,NZDCHF,0.70754,0.70898
2017-01-07T22:00:00Z,NZDJPY,81.308,81.429
2017-01-07T22:00:00Z,NZDUSD,0.69539,0.69643
2017-01-07T22:00:00Z,USDCAD,1.32365,1.3245
2017-01-07T22:00:00Z,USDCHF,1.01738,1.01853
2017-01-07T22:00:00Z,USDJPY,116.899,116.947
2017-01-08T22:00:00Z,AUDCAD,0.96578,0.96756
2017-01-08T22:00:00Z,AUDCHF,0.74172,0.74277
2017-01-08T22:00:00Z,AUDJPY,85.351,85.416
2017-01-08T22:00:00Z,AUDNZD,1.04691,1.04813
2017-01-08T22:00:00Z,CADCHF,0.76685,0.76884
2017-01-08T22:00:00Z,EURAUD,1.4426,1.44385
2017-01-08T22:00:00Z,EURCHF,1.07083,1.07163
2017-01-08T22:00:00Z,EURGBP,0.85949,0.8598
2017-01-08T22:00:00Z,EURJPY,123.211,123.244
2017-01-08T22:00:00Z,EURUSD,1.05291,1.05319
2017-01-08T22:00:00Z,GBPCHF,1.24515,1.24708
2017-01-08T22:00:00Z,GBPJPY,143.319,143.368
2017-01-08T22:00:00Z,GBPNZD,1.75758,1.75962
2017-01-08T22:00:00Z,GBPUSD,1.22481,1.22509
2017-01-08T22:00:00Z,NZDCAD,0.92183,0.9238
2017-01-08T22:00:00Z,NZDCHF,0.70835,0.70885
2017-01-08T22:00:00Z,NZDJPY,81.493,81.528
2017-01-08T22:00:00Z,NZDUSD,0.6964,0.6967
2017-01-08T22:00:00Z,USDCAD,1.32435,1.32568
2017-01-08T22:00:00Z,USDCHF,1.01689,1.01769
2017-01-08T22:00:00Z,USDJPY,117.012,117.028
2017-01-09T22:00:00Z,AUDCAD,0.97195,0.97222
2017-01-09T22:00:00Z,AUDCHF,0.74658,0.74704
2017-01-09T22:00:00Z,AUDJPY,85.32,85.363
2017-01-09T22:00:00Z,AUDNZD,1.04812,1.04843
2017-01-09T22:00:00Z,CADCHF,0.768,0.76845
2017-01-09T22:00:00Z,EURAUD,1.43721,1.43827
2017-01-09T22:00:00Z,EURCHF,1.07304,1.07385
2017-01-09T22:00:00Z,EURGBP,0.8691,0.8696
2017-01-09T22:00:00Z,EURJPY,122.648,122.721
2017-01-09T22:00:00Z,EURUSD,1.05716,1.05767
2017-01-09T22:00:00Z,GBPCHF,1.23395,1.2363
2017-01-09T22:00:00Z,GBPJPY,141.063,141.188
2017-01-09T22:00:00Z,GBPNZD,1.7331,1.7344
2017-01-09T22:00:00Z,GBPUSD,1.21609,1.21667
2017-01-09T22:00:00Z,NZDCAD,0.92715,0.92738
2017-01-09T22:00:00Z,NZDCHF,0.71205,0.7125
2017-01-09T22:00:00Z,NZDJPY,81.385,81.423
2017-01-09T22:00:00Z,NZDUSD,0.70155,0.70164
2017-01-09T22:00:00Z,USDCAD,1.32167,1.3217
2017-01-09T22:00:00Z,USDCHF,1.01512,1.01561
2017-01-09T22:00:00Z,USDJPY,116.007,116.046
2017-01-10T22:00:00Z,AUDCAD,0.9748,0.9754
2017-01-10T22:00:00Z,AUDCHF,0.7491,0.74956
2017-01-10T22:00:00Z,AUDJPY,85.275,85.341
2017-01-10T22:00:00Z,AUDNZD,1.0539,1.05452
2017-01-10T22:00:00Z,CADCHF,0.76835,0.7686
2017-01-10T22:00:00Z,EURAUD,1.43188,1.43264
2017-01-10T22:00:00Z,EURCHF,1.07316,1.07336
2017-01-10T22:00:00Z,EURGBP,0.86663,0.86677
2017-01-10T22:00:00Z,EURJPY,122.192,122.21
2017-01-10T22:00:00Z,EURUSD,1.05535,1.05547
2017-01-10T22:00:00Z,GBPCHF,1.23795,1.23861
2017-01-10T22:00:00Z,GBPJPY,140.944,141.018
2017-01-10T22:00:00Z,GBPNZD,1.7415,1.7428
2017-01-10T22:00:00Z,GBPUSD,1.21757,1.21782
2017-01-10T22:00:00Z,NZDCAD,0.92485,0.9251
2017-01-10T22:00:00Z,NZDCHF,0.71065,0.7109
2017-01-10T22:00:00Z,NZDJPY,80.903,80.94
2017-01-10T22:00:00Z,NZDUSD,0.69889,0.69899
2017-01-10T22:00:00Z,USDCAD,1.32321,1.32339
2017-01-10T22:00:00Z,USDCHF,1.01683,1.01705
2017-01-10T22:00:00Z,USDJPY,115.758,115.782
2017-01-11T22:00:00Z,AUDCAD,0.98055,0.9808
2017-01-11T22:00:00Z,AUDCHF,0.75463,0.75471
2017-01-11T22:00:00Z,AUDJPY,85.873,85.893
2017-01-11T22:00:00Z,AUDNZD,1.05461,1.05491
2017-01-11T22:00:00Z,CADCHF,0.76955,0.76955
2017-01-11T22:00:00Z,EURAUD,1.4219,1.42244
2017-01-11T22:00:00Z,EURCHF,1.07319,1.07331
2017-01-11T22:00:00Z,EURGBP,0.86652,0.86686
2017-01-11T22:00:00Z,EURJPY,122.128,122.147
2017-01-11T22:00:00Z,EURUSD,1.05815,1.05836
2017-01-11T22:00:00Z,GBPCHF,1.23791,1.23867
2017-01-11T22:00:00Z,GBPJPY,140.891,140.935
2017-01-11T22:00:00Z,GBPNZD,1.7302,1.7313
2017-01-11T22:00:00Z,GBPUSD,1.22075,1.22103
2017-01-11T22:00:00Z,NZDCAD,0.92955,0.92975
2017-01-11T22:00:00Z,NZDCHF,0.71525,0.71546
2017-01-11T22:00:00Z,NZDJPY,81.399,81.421
2017-01-11T22:00:00Z,NZDUSD,0.70538,0.7055
2017-01-11T22:00:00Z,USDCAD,1.31783,1.31792
2017-01-11T22:00:00Z,USDCHF,1.01414,1.01416
2017-01-11T22:00:00Z,USDJPY,115.412,115.419
2017-01-12T22:00:00Z,AUDCAD,0.98355,0.98385
2017-01-12T22:00:00Z,AUDCHF,0.75646,0.75687
2017-01-12T22:00:00Z,AUDJPY,85.826,85.868
2017-01-12T22:00:00Z,AUDNZD,1.05423,1.05506
2017-01-12T22:00:00Z,CADCHF,0.76905,0.7694
2017-01-12T22:00:00Z,EURAUD,1.41779,1.41844
2017-01-12T22:00:00Z,EURCHF,1.07282,1.07322
2017-01-12T22:00:00Z,EURGBP,0.87232,0.87296
2017-01-12T22:00:00Z,EURJPY,121.722,121.765
2017-01-12T22:00:00Z,EURUSD,1.06115,1.06136
2017-01-12T22:00:00Z,GBPCHF,1.22898,1.23009
2017-01-12T22:00:00Z,GBPJPY,139.455,139.549
2017-01-12T22:00:00Z,GBPNZD,1.7126,1.71599
2017-01-12T22:00:00Z,GBPUSD,1.21574,1.21627
2017-01-12T22:00:00Z,NZDCAD,0.9324,0.93295
2017-01-12T22:00:00Z,NZDCHF,0.71715,0.7177
2017-01-12T22:00:00Z,NZDJPY,81.368,81.425
2017-01-12T22:00:00Z,NZDUSD,0.70938,0.7097
2017-01-12T22:00:00Z,USDCAD,1.31447,1.31456
2017-01-12T22:00:00Z,USDCHF,1.01089,1.01127
2017-01-12T22:00:00Z,USDJPY,114.706,114.73
2017-01-14T22:00:00Z,AUDCAD,0.98306,0.98447
2017-01-14T22:00:00Z,AUDCHF,0.75605,0.75732
2017-01-14T22:00:00Z,AUDJPY,85.776,85.931
2017-01-14T22:00:00Z,AUDNZD,1.0514,1.05306
2017-01-14T22:00:00Z,CADCHF,0.76857,0.76971
2017-01-14T22:00:00Z,EURAUD,1.41808,1.41993
2017-01-14T22:00:00Z,EURCHF,1.07334,1.0745
2017-01-14T22:00:00Z,EURGBP,0.87188,0.87312
2017-01-14T22:00:00Z,EURJPY,121.71,121.923
2017-01-14T22:00:00Z,EURUSD,1.06399,1.06501
2017-01-14T22:00:00Z,GBPCHF,1.2287,1.23245
2017-01-14T22:00:00Z,GBPJPY,139.48,139.786
2017-01-14T22:00:00Z,GBPNZD,1.70824,1.71261
2017-01-14T22:00:00Z,GBPUSD,1.21918,1.22041
2017-01-14T22:00:00Z,NZDCAD,0.9339,0.9356
2017-01-14T22:00:00Z,NZDCHF,0.71824,0.71969
2017-01-14T22:00:00Z,NZDJPY,81.538,81.702
2017-01-14T22:00:00Z,NZDUSD,0.71259,0.71371
2017-01-14T22:00:00Z,USDCAD,1.31079,1.31193
2017-01-14T22:00:00Z,USDCHF,1.00822,1.00957
2017-01-14T22:00:00Z,USDJPY,114.427,114.518
2017-01-15T22:00:00Z,AUDCAD,0.98253,0.98315
2017-01-15T22:00:00Z,AUDCHF,0.75482,0.75685
2017-01-15T22:00:00Z,AUDJPY,85.515,85.572
2017-01-15T22:00:00Z,AUDNZD,1.05256,1.05318
2017-01-15T22:00:00Z,CADCHF,0.76797,0.77004
2017-01-15T22:00:00Z,EURAUD,1.41703,1.41796
2017-01-15T22:00:00Z,EURCHF,1.07111,1.07241
2017-01-15T22:00:00Z,EURGBP,0.88362,0.8837
2017-01-15T22:00:00Z,EURJPY,121.23,121.271
2017-01-15T22:00:00Z,EURUSD,1.06032,1.06068
2017-01-15T22:00:00Z,GBPCHF,1.21082,1.21373
2017-01-15T22:00:00Z,GBPJPY,137.177,137.228
2017-01-15T22:00:00Z,GBPNZD,1.68816,1.68937
2017-01-15T22:00:00Z,GBPUSD,1.20002,1.2
2017-01-15T22:00:00Z,NZDCAD,0.9332,0.9337
2017-01-15T22:00:00Z,NZDCHF,0.71679,0.71891
2017-01-15T22:00:00Z,NZDJPY,81.219,81.27
2017-01-15T22:00:00Z,NZDUSD,0.71046,0.71064
2017-01-15T22:00:00Z,USDCAD,1.31351,1.314
2017-01-15T22:00:00Z,USDCHF,1.0092,1.01119
2017-01-15T22:00:00Z,USDJPY,114.322,114.358
2017-01-16T22:00:00Z,AUDCAD,0.9849,0.9854
2017-01-16T22:00:00Z,AUDCHF,0.75559,0.75717
2017-01-16T22:00:00Z,AUDJPY,85.35,85.412
2017-01-16T22:00:00Z,AUDNZD,1.05235,1.05286
2017-01-16T22:00:00Z,CADCHF,0.76707,0.76876
2017-01-16T22:00:00Z,EURAUD,1.41686,1.41874
2017-01-16T22:00:00Z,EURCHF,1.07187,1.07312
2017-01-16T22:00:00Z,EURGBP,0.87912,0.88046
2017-01-16T22:00:00Z,EURJPY,121.006,121.113
2017-01-16T22:00:00Z,EURUSD,1.05955,1.06053
2017-01-16T22:00:00Z,GBPCHF,1.21704,1.22039
2017-01-16T22:00:00Z,GBPJPY,137.491,137.679
2017-01-16T22:00:00Z,GBPNZD,1.6951,1.6976
2017-01-16T22:00:00Z,GBPUSD,1.20444,1.20537
2017-01-16T22:00:00Z,NZDCAD,0.9357,0.9361
2017-01-16T22:00:00Z,NZDCHF,0.71765,0.71951
2017-01-16T22:00:00Z,NZDJPY,81.081,81.131
2017-01-16T22:00:00Z,NZDUSD,0.71025,0.71037
2017-01-16T22:00:00Z,USDCAD,1.31734,1.31781
2017-01-16T22:00:00Z,USDCHF,1.01079,1.01251
2017-01-16T22:00:00Z,USDJPY,114.182,114.22
2017-01-17T22:00:00Z,AUDCAD,0.9868,0.987
2017-01-17T22:00:00Z,AUDCHF,0.7577,0.75801
2017-01-17T22:00:00Z,AUDJPY,85.205,85.229
2017-01-17T22:00:00Z,AUDNZD,1.04857,1.04896
2017-01-17T22:00:00Z,CADCHF,0.76775,0.76805
2017-01-17T22:00:00Z,EURAUD,1.41555,1.41616
2017-01-17T22:00:00Z,EURCHF,1.0728,1.07322
